time,position,velocity,acceleration
6.716716716716717,0.6470689678392947,-1.5248634368902942,-2.588103045961565
6.726726726726727,0.6316764211225634,-1.550464800844781,-2.5265369170229897
6.736736736736737,0.6160307059159783,-1.5754447565504142,-2.4639582376664744
6.746746746746747,0.6001380929023592,-1.599793294091357,-2.40039208039282
6.756756756756757,0.5840049520661987,-1.623500654055776,-2.335863840459733
6.766766766766767,0.5676377493478365,-1.6465573349414018,-2.270399421683052
6.776776776776777,0.5510430444850928,-1.6689540959313125,-2.2040250516448343
6.786786786786787,0.534227488361491,-1.690681960599957,-2.1367673221360035
6.796796796796797,0.5171978203177167,-1.7117322204985999,-2.0686531771100403
6.806806806806807,0.4999608654263155,-1.732096438620178,-1.9997099102815756
6.816816816816817,0.4825235318557163,-1.7517664529366694,-1.9299651817973562
6.826826826826827,0.4648928084468263,-1.7707343801977027,-1.8594469691599749
6.836836836836837,0.447075761519436,-1.7889926184854177,-1.7881835419168093
6.846846846846847,0.42907953220188305,-1.8065338505063475,-1.7162034657683412
6.856856856856857,0.4109113333660243,-1.8233510462285276,-1.6435355577665094
6.866866866866867,0.3925784464433488,-1.8394374652764478,-1.570208923467117
6.876876876876877,0.37408821895300803,-1.8547866603119534,-1.4962529498827168
6.886886886886887,0.3554480613116921,-1.8693924792881138,-1.4216972784076813
6.896896896896897,0.33666544422436673,-1.8832490682880831,-1.3465718120932395
6.906906906906907,0.31774789572054135,-1.896350873924615,-1.2709066666871793
6.916916916916917,0.2987029977368104,-1.9086926451987374,-1.1947321667806226
6.926926926926927,0.2795383832526532,-1.920269435822125,-1.1180788374777337
6.936936936936937,0.26026173323446716,-1.9310766059090023,-1.0409773890474405
6.946946946946947,0.2408807735360014,-1.941109823991243,-0.9634587262732325
6.956956956956957,0.22140327177368718,-1.9503650688974554,-0.8855539246885332
6.966966966966967,0.2018370342034032,-1.9588386312923147,-0.8072942043743102
6.976976976976977,0.1821899028074198,-1.9665271150310752,-0.7287109270754256
6.986986986986987,0.16246975195640004,-1.973427438641172,-0.6498355913820295
6.996996996996997,0.1426844852159501,-1.979536836580265,-0.5706998128055236
7.007007007007007,0.12284203221907145,-1.9848528603189604,-0.4913353044688969
7.017017017017017,0.10295034566161837,-1.989373379212275,-0.4117738720847176
7.027027027027027,0.08301739790267533,-1.9930965814818176,-0.33204740623614115
7.037037037037037,0.06305117777518109,-1.9960209749327182,-0.2521878619986593
7.047047047047047,0.043059687436160704,-1.9981453875278368,-0.17222724321899163
7.057057057057057,0.023050939335006272,-1.9994689677899553,-0.09219759596373395
7.067067067067067,0.003032952733280754,-1.9999911852448284,-0.012130997954903345
7.077077077077077,-0.016986249458113882,-1.9997118306118753,0.0679404613645564
7.087087087087087,-0.036998643743128126,-1.9986310158481406,0.14798469394085423
7.097097097097097,-0.056996209155313574,-1.9967491740765229,0.22796961861870324
7.107107107107107,-0.07697093088787775,-1.9940670595194379,0.3078631745518365
7.117117117117117,-0.09691480337288039,-1.9905857471585682,0.3876333391497276
7.127127127127127,-0.11681983353015943,-1.986306632309233,0.467248138763327
7.137137137137137,-0.13667804402173223,-1.9812314300662093,0.5466756635814228
7.147147147147147,-0.15648147619853234,-1.9753621745798753,0.6258840854972393
7.157157157157157,-0.17622219260002242,-1.9687012181443426,0.7048416617295566
7.167167167167167,-0.19589228136520204,-1.9612512304011054,0.7835167463924992
7.177177177177177,-0.2154838589672426,-1.9530151971955438,0.8618778120805568
7.187187187187187,-0.23498907330920488,-1.9439964193484416,0.939893460543894
7.197197197197197,-0.254400106844169,-1.9341985112987692,1.0175324300850137
7.207207207207207,-0.27370917975551984,-1.92362539972712,1.094763576697672
7.217217217217217,-0.2929085534918267,-1.912281322576093,1.1715559320195643
7.227227227227227,-0.31199053326385434,-1.900170826513515,1.2478787372716198
7.237237237237237,-0.33094747123465906,-1.887298765273358,1.3237014113367933
